Category,Delta Q,Delta SST,Fractional Julian Days,Julian Days,Key,Latitude,Longitude,Maximum Wind Speed,Minimum Pressure,Mixed Layer Depth,Name,Predicted Wind,Record Identifiers,Status Values,Storm Classification,Year
,0.007530589826897862,0.2999878,327.75,328,KEITH1988,26.5,275.8,55,993,42.314915,KEITH,1.7166290766247279,,3,TS,1988
,0.008098295094423972,0.63998413,328.0,328,KEITH1988,27.3,277.2,55,994,33.414223,KEITH,2.6891521523620074,,3,TS,1988
,0.008350043026485392,0.8200073,328.25,329,KEITH1988,27.3,277.4,55,995,33.414223,KEITH,3.3417102146245035,,3,TS,1988
,0.0073593820481225765,1.0999756,328.2916666666667,329,KEITH1988,28.9,280.2,55,995,61.11173,KEITH,9.301964351709993,L,3,TS,1988
,0.006161397610771719,0.47000122,328.5,329,KEITH1988,29.7,282.3,35,999,66.10937,KEITH,5.1355995997320925,,3,TS,1988
,0.008334663119161622,0.20999146,328.75,329,KEITH1988,31.0,284.8,40,998,73.82219,KEITH,1.8941261421100632,,3,TS,1988
,0.008821593720988853,0.38000488,329.0,329,KEITH1988,32.5,289.5,50,995,89.597824,KEITH,3.9305017366273294,,3,TS,1988
,0.008870296421785976,0.35998535,329.25,330,KEITH1988,34.0,294.0,55,992,100.13813,KEITH,4.138610724027247,,3,TS,1988
,0.007602336015641477,0.5799866,329.5,330,KEITH1988,36.0,300.0,60,990,107.14563,KEITH,8.324415424195804,,3,TS,1988
,0.005443898306522875,0.26000977,329.75,330,KEITH1988,39.0,306.0,55,985,111.28472,KEITH,5.412820232199437,,5,EX,1988
,0.004222576696628112,-0.6999817,330.0,330,KEITH1988,40.0,311.0,50,982,93.630646,KEITH,-15.80649421416081,,5,EX,1988
,0.0022022419308020073,1.960022,330.25,331,KEITH1988,44.0,315.0,50,976,58.198124,KEITH,52.74888726942727,,5,EX,1988
,0.0016274120720662392,0.5300293,330.5,331,KEITH1988,48.0,317.0,50,964,53.843433,KEITH,17.858438914414513,,5,EX,1988
,0.0017380669186351626,-0.98999023,330.75,331,KEITH1988,52.0,318.0,55,960,81.2446,KEITH,-47.126731305563695,,5,EX,1988
1.0,0.0021142269869685714,-0.20999146,331.0,331,KEITH1988,52.5,316.0,65,950,79.72547,KEITH,-8.064092712759352,,5,EX,1988
1.0,0.002215290023493027,-0.13000488,331.25,332,KEITH1988,52.0,314.0,65,945,91.8303,KEITH,-5.488118469115599,,5,EX,1988
,0.003742263331358419,-0.769989,152.5,153,UNNAMED1988,20.3,275.3,25,-999,33.35261,UNNAMED,-6.988571853445573,,2,TD,1988
,0.003790931910897938,-0.42001343,152.75,153,UNNAMED1988,21.0,276.0,25,-999,33.35261,UNNAMED,-3.763183892035879,,2,TD,1988
,0.003790931910897938,-0.42001343,153.0,153,UNNAMED1988,21.0,276.0,25,-999,33.35261,UNNAMED,-3.763183892035879,,2,TD,1988
,0.0038718907661011333,0.1499939,153.25,154,UNNAMED1988,21.4,276.4,25,-999,27.976164,UNNAMED,1.1036898760443266,,2,TD,1988
,0.0038718907661011333,0.22000122,153.5,154,UNNAMED1988,21.5,276.6,25,-999,27.976164,UNNAMED,1.6188200033374467,,2,TD,1988
,0.004261944305411231,0.6800232,153.75,154,UNNAMED1988,22.5,277.5,25,-999,25.196142,UNNAMED,4.094099666740808,,2,TD,1988
,0.00377270973487916,-0.47000122,154.0,154,UNNAMED1988,24.0,279.0,25,-999,18.675468,UNNAMED,-2.3693297220352436,,2,TD,1988
,0.0037922192408400036,-0.48999023,154.25,155,UNNAMED1988,25.0,280.0,20,-999,20.077309,UNNAMED,-2.641848371622355,,2,TD,1988
,0.005574108712468103,0.5,226.0,226,UNNAMED1988,25.0,285.5,30,-999,34.24,UNNAMED,3.127783988549455,,2,TD,1988
,0.005415763825393331,-0.23001099,226.25,227,UNNAMED1988,25.2,284.7,30,-999,29.24625,UNNAMED,-1.2649328132623037,,2,TD,1988
,0.005233294063131246,0.6000061,226.5,227,UNNAMED1988,27.0,282.0,30,-999,30.394064,UNNAMED,3.5487688091067806,,2,TD,1988
,0.004996282386083642,-0.3500061,226.75,227,UNNAMED1988,28.5,282.0,30,-999,26.70344,UNNAMED,-1.9050406781591265,,2,TD,1988
,0.004321627354977396,-0.19998169,227.0,227,UNNAMED1988,30.5,280.5,30,-999,24.163927,UNNAMED,-1.1387249560088726,,2,TD,1988
,0.003962379542625821,-0.010009766,227.25,228,UNNAMED1988,30.5,278.7,30,-999,15.97459,UNNAMED,-0.041096607225117314,,2,TD,1988
,0.007050986457287453,0.8699951,233.5,234,UNNAMED1988,13.0,339.0,25,-999,19.762287,UNNAMED,2.4832048330208596,,2,TD,1988
,0.007089415269346672,0.710022,233.75,234,UNNAMED1988,13.0,338.7,25,-999,19.762287,UNNAMED,2.015612220063349,,2,TD,1988
,0.007121177858905821,0.6899719,234.0,234,UNNAMED1988,13.0,338.4,25,-999,19.762287,UNNAMED,1.949957726141096,,2,TD,1988
,0.007114365025023765,0.4699707,234.25,235,UNNAMED1988,13.5,338.1,30,-999,17.87301,UNNAMED,1.2023772776865294,,2,TD,1988
,0.007115054468432549,-0.519989,234.5,235,UNNAMED1988,14.3,338.0,30,-999,17.87301,UNNAMED,-1.330215664283606,,2,TD,1988
,0.0077159625674412605,-0.070007324,234.75,235,UNNAMED1988,15.1,337.5,30,-999,20.252886,UNNAMED,-0.18713227000407134,,2,TD,1988
,0.00852516365016948,-0.60998535,235.0,235,UNNAMED1988,16.0,337.0,25,-999,20.536007,UNNAMED,-1.4963772212947704,,2,TD,1988
,0.008991766806599981,-0.980011,235.25,236,UNNAMED1988,16.7,336.1,30,-999,20.536007,UNNAMED,-2.2793463202921607,,2,TD,1988
,0.009480126438328525,-1.5200195,235.5,236,UNNAMED1988,17.3,335.2,30,-999,22.329369,UNNAMED,-3.6460270506118366,,2,TD,1988
,0.00979849638454102,-0.5499878,235.75,236,UNNAMED1988,17.9,334.4,30,-999,24.7099,UNNAMED,-1.4124497459157657,,2,TD,1988
,0.010040231634039045,0.36999512,236.0,236,UNNAMED1988,18.5,333.5,30,-999,24.7099,UNNAMED,0.9273243238529861,,2,TD,1988
,0.009826435818781686,0.33999634,236.25,237,UNNAMED1988,18.9,332.3,30,-999,31.065681,UNNAMED,1.0946304049901037,,2,TD,1988
,0.010114169384708774,-0.46002197,236.5,237,UNNAMED1988,19.3,331.0,30,-999,38.85358,UNNAMED,-1.7996489814456857,,2,TD,1988
,0.010418727701031864,-0.6000061,236.75,237,UNNAMED1988,19.7,329.7,30,-999,38.85358,UNNAMED,-2.278664740101774,,2,TD,1988
,0.01044264767588505,-0.97998047,237.0,237,UNNAMED1988,20.0,328.5,30,-999,40.584446,UNNAMED,-3.8785984637621262,,2,TD,1988
,0.010445018438892905,0.20999146,237.25,238,UNNAMED1988,20.3,327.2,30,-999,40.584446,UNNAMED,0.8309223456446927,,2,TD,1988
,0.010505406572128822,0.75,237.5,238,UNNAMED1988,20.5,325.8,30,-999,44.113693,UNNAMED,3.207230863001258,,2,TD,1988
,0.010565652493082589,0.29000854,237.75,238,UNNAMED1988,20.8,324.4,30,-999,41.280663,UNNAMED,1.1539036197675148,,2,TD,1988
,0.01053781121087642,0.25,238.0,238,UNNAMED1988,21.0,323.0,30,-999,40.347523,UNNAMED,0.9747985510049186,,2,TD,1988
,0.010329380722979498,0.46002197,238.25,239,UNNAMED1988,21.5,321.8,30,-999,36.647114,UNNAMED,1.6620821016011416,,2,TD,1988
,0.01011370881856551,-0.86001587,238.5,239,UNNAMED1988,22.0,319.7,30,-999,41.34387,UNNAMED,-3.5802679624207676,,2,TD,1988
,0.009769679749300833,-0.6300049,238.75,239,UNNAMED1988,22.5,318.1,30,-999,40.76101,UNNAMED,-2.67680614771158,,2,TD,1988
,0.009383649313757184,-0.58999634,239.0,239,UNNAMED1988,23.0,316.5,30,-999,41.205425,UNNAMED,-2.638398265213289,,2,TD,1988
,0.008659072020728926,-1.0499878,239.25,240,UNNAMED1988,23.5,314.6,15,-999,44.677113,UNNAMED,-5.517043404669612,,9,WV,1988
,0.00861963507536314,-0.38000488,239.5,240,UNNAMED1988,24.0,312.7,15,-999,40.949875,UNNAMED,-1.8384900402034399,,9,WV,1988
,0.008515450568990585,-0.8699951,239.75,240,UNNAMED1988,24.5,310.8,15,-999,40.844246,UNNAMED,-4.249604079072488,,9,WV,1988
,0.008161560402261809,-0.049987793,240.0,240,UNNAMED1988,25.0,308.9,15,-999,35.447876,UNNAMED,-0.2211003275324919,,9,WV,1988
,0.007638555788137068,0.8800049,240.25,241,UNNAMED1988,25.5,307.0,15,-999,31.450567,UNNAMED,3.6898670210444875,,9,WV,1988
,0.007620759311404969,0.38998413,240.5,241,UNNAMED1988,26.0,305.1,15,-999,31.450567,UNNAMED,1.6390249990566135,,9,WV,1988
,0.007824786074913763,0.32998657,240.75,241,UNNAMED1988,26.5,303.2,15,-999,34.070988,UNNAMED,1.4632445788729065,,9,WV,1988
,0.007534882680374673,-0.37002563,241.0,241,UNNAMED1988,27.1,301.3,15,-999,31.455803,UNNAMED,-1.5731295819876645,,9,WV,1988
,0.007194183944057655,-1.1799927,241.25,242,UNNAMED1988,27.7,299.4,15,-999,29.501112,UNNAMED,-4.92770346059075,,9,WV,1988
,0.007361799518996907,-0.5,241.5,242,UNNAMED1988,28.3,297.5,15,-999,31.263645,UNNAMED,-2.162390058791879,,9,WV,1988
,0.007373180976942669,-0.8499756,241.75,242,UNNAMED1988,28.9,295.6,15,-999,32.673504,UNNAMED,-3.8357975106161843,,9,WV,1988
,0.007360465835862518,-0.980011,242.0,242,UNNAMED1988,29.5,293.7,15,-999,31.460001,UNNAMED,-4.265724272457494,,9,WV,1988
,0.007050556860851369,-0.19000244,242.25,243,UNNAMED1988,30.1,291.8,15,-999,31.001247,UNNAMED,-0.8507918794379156,,9,WV,1988
,0.006768767895967224,-0.51000977,242.5,243,UNNAMED1988,30.7,289.9,15,-999,30.385313,UNNAMED,-2.3315299022505656,,9,WV,1988
,0.006802192793340035,-0.58999634,242.75,243,UNNAMED1988,31.5,288.0,20,-999,32.32594,UNNAMED,-2.855353847942445,,2,TD,1988
,0.006515041391171643,-0.8800049,243.0,243,UNNAMED1988,33.5,287.5,30,-999,34.894062,UNNAMED,-4.799851891935676,,2,TD,1988
,0.007435211020800692,-0.58999634,243.25,244,UNNAMED1988,35.5,287.5,30,-999,32.639378,UNNAMED,-2.6375839455679086,,2,TD,1988
,0.007559209165931202,-0.49002075,243.5,244,UNNAMED1988,37.5,289.0,30,-999,23.23219,UNNAMED,-1.5336866961556115,,2,TD,1988
,0.006940524071408993,-0.3500061,243.75,244,UNNAMED1988,38.5,290.5,30,-999,27.980312,UNNAMED,-1.4369587997305717,,2,TD,1988
,0.0070427669161725135,0.010009766,244.0,244,UNNAMED1988,39.5,292.5,30,-999,20.071562,UNNAMED,0.02905160733711857,,2,TD,1988
,0.005317683999807282,1.769989,244.25,245,UNNAMED1988,41.3,295.5,30,-999,20.702812,UNNAMED,7.017554467148411,,2,TD,1988
,0.0025263353415480114,0.62002563,244.5,245,UNNAMED1988,43.0,298.0,30,-999,22.087189,UNNAMED,5.5203612038090615,,2,TD,1988
,0.006488115864635165,-1.1100159,233.75,234,UNNAMED1988,12.5,299.3,25,-999,23.423256,UNNAMED,-4.0809968474655856,,2,TD,1988
,0.006391421474117868,-1.4100037,234.0,234,UNNAMED1988,12.7,298.5,25,-999,21.713669,UNNAMED,-4.878253871181745,,2,TD,1988
,0.006159039735775626,-1.6400146,234.25,235,UNNAMED1988,13.0,296.5,30,-999,20.648556,UNNAMED,-5.59928801091017,,2,TD,1988
,0.006133646056043062,-1.4700012,234.5,235,UNNAMED1988,13.5,294.5,25,-999,33.408123,UNNAMED,-8.153788934904428,,2,TD,1988
,0.006033888776033777,-1.0100098,234.75,235,UNNAMED1988,13.7,293.5,25,-999,33.408123,UNNAMED,-5.69493476531022,,2,TD,1988
,0.005922679720452649,-0.05999756,235.0,235,UNNAMED1988,14.2,292.3,25,-999,36.958435,UNNAMED,-0.38127410390331057,,2,TD,1988
,0.006048773813379593,0.019989014,235.25,236,UNNAMED1988,14.0,291.0,25,-999,38.393307,UNNAMED,0.12920756552125717,,2,TD,1988
,0.006013037762486444,0.1000061,235.5,236,UNNAMED1988,14.5,289.5,30,-999,38.393307,UNNAMED,0.6502741630128492,,2,TD,1988
,0.006141798589038596,-0.29000854,235.75,236,UNNAMED1988,15.0,286.0,30,-999,42.734676,UNNAMED,-2.054963196878521,,2,TD,1988
,0.006374830181814381,-0.3999939,236.0,236,UNNAMED1988,15.5,284.6,30,-999,60.909172,UNNAMED,-3.892027009772269,,2,TD,1988
,0.006188181100548175,-0.539978,236.25,237,UNNAMED1988,15.0,283.5,30,-999,51.109344,UNNAMED,-4.54173498157919,,2,TD,1988
,0.006180374444030537,-0.41000366,236.5,237,UNNAMED1988,14.3,281.0,25,-999,40.576035,UNNAMED,-2.741264579038738,,2,TD,1988
,0.006223864997460308,-0.480011,236.75,237,UNNAMED1988,15.0,280.0,25,-999,40.576035,UNNAMED,-3.186904286789247,,2,TD,1988
,0.006292461430585299,-0.6499939,237.0,237,UNNAMED1988,15.5,278.2,25,-999,34.1732,UNNAMED,-3.594866386186917,,2,TD,1988
,0.006394865708340126,0.30999756,237.25,238,UNNAMED1988,16.2,276.3,25,-999,31.676105,UNNAMED,1.563748948072909,,2,TD,1988
,0.005626366406713438,-0.11999512,248.0,248,UNNAMED1988,28.0,266.5,30,-999,25.630634,UNNAMED,-0.5566770564141794,,2,TD,1988
,0.00568692062799607,0.9499817,248.25,249,UNNAMED1988,28.0,267.5,25,-999,26.366367,UNNAMED,4.485354478400679,,2,TD,1988
,0.008229396180282143,-0.6699829,271.75,272,UNNAMED1988,11.5,339.4,25,-999,20.563652,UNNAMED,-1.7049215717216704,,2,TD,1988
,0.00817136914257086,-0.4499817,272.0,272,UNNAMED1988,12.1,338.7,25,-999,20.392324,UNNAMED,-1.143602639297159,,2,TD,1988
,0.008939725363184863,-0.25,272.25,273,UNNAMED1988,11.1,335.2,25,-999,20.623798,UNNAMED,-0.587344479012555,,2,TD,1988
,0.00982937422940711,-0.6199951,272.5,273,UNNAMED1988,12.0,333.5,25,-999,20.45935,UNNAMED,-1.3142035878809846,,2,TD,1988
,0.009857999773083877,-0.15002441,272.75,273,UNNAMED1988,12.0,332.4,25,-999,21.74582,UNNAMED,-0.33702127029198437,,2,TD,1988
,0.009875253525436996,-0.070007324,273.0,273,UNNAMED1988,12.0,331.2,25,-999,21.74582,UNNAMED,-0.15699267893951033,,2,TD,1988
,0.006085478806088382,-0.02999878,293.75,294,UNNAMED1988,12.9,287.3,25,-999,33.122177,UNNAMED,-0.16627850415926013,,2,TD,1988
,0.006085478806088382,-0.02999878,294.0,294,UNNAMED1988,13.0,287.3,30,-999,33.122177,UNNAMED,-0.16627850415926013,,2,TD,1988
,0.006285501953758894,-0.79000854,294.25,295,UNNAMED1988,13.5,288.6,30,-999,40.38059,UNNAMED,-5.16859939485258,,2,TD,1988
,0.006315432649104828,-1.0299988,294.5,295,UNNAMED1988,14.2,288.8,30,-999,40.38059,UNNAMED,-6.706789124117882,,2,TD,1988
,0.006315432649104828,-1.0299988,294.75,295,UNNAMED1988,14.2,288.8,30,-999,40.38059,UNNAMED,-6.706789124117882,,2,TD,1988
,0.006077554984777987,-0.83999634,295.0,295,UNNAMED1988,13.2,288.6,30,-999,40.38059,UNNAMED,-5.6836790431476025,,2,TD,1988
,0.00665375368856538,-2.0599976,295.25,296,UNNAMED1988,13.8,288.4,25,-999,40.38059,UNNAMED,-12.731542821582176,,2,TD,1988
,0.006424459597564883,-1.2000122,295.5,296,UNNAMED1988,14.4,288.0,25,-999,40.38059,UNNAMED,-7.681218354720422,,2,TD,1988
,0.006421714682417794,-1.4299927,295.75,296,UNNAMED1988,14.3,287.3,25,-999,40.38059,UNNAMED,-9.157224394432466,,2,TD,1988
,0.002980161440649127,0.42999268,166.75,167,UNNAMED1989,20.7,265.7,25,-999,19.801487,UNNAMED,2.909561063762646,,2,TD,1989
,0.0030886765106750355,0.48999023,167.0,167,UNNAMED1989,20.9,266.0,25,-999,19.801487,UNNAMED,3.19905133006891,,2,TD,1989
,0.003231321455195977,0.3999939,167.25,168,UNNAMED1989,20.9,266.1,25,-999,19.801487,UNNAMED,2.4962001766723807,,2,TD,1989
,0.0032479734017310247,0.11999512,167.5,168,UNNAMED1989,20.6,266.2,25,-999,19.801487,UNNAMED,0.7450017956078527,,2,TD,1989
,0.0035986929978411054,-0.26000977,167.75,168,UNNAMED1989,20.1,266.3,25,-999,19.801487,UNNAMED,-1.4569715460984407,,2,TD,1989
,0.004358375156628732,-0.2000122,168.0,168,UNNAMED1989,19.6,266.4,25,-999,19.801487,UNNAMED,-0.925418337766486,,2,TD,1989
,0.004654984375734819,1.019989,168.25,169,UNNAMED1989,19.2,266.3,25,-999,19.801487,UNNAMED,4.418587663728786,,2,TD,1989
,0.0037987745256038985,-0.25,175.75,176,ALLISON1989,27.0,264.0,30,1008,16.528051,ALLISON,-1.1077112102620084,,2,TD,1989
,0.0037987745256038985,-0.25,176.0,176,ALLISON1989,27.0,264.0,30,1006,16.528051,ALLISON,-1.1077112102620084,,2,TD,1989
,0.003939729383307718,-0.23999023,176.25,177,ALLISON1989,27.2,264.0,30,1005,14.879152,ALLISON,-0.9230256556151794,,2,TD,1989
,0.003980081484532695,-0.049987793,176.5,177,ALLISON1989,27.4,264.1,30,1005,14.879152,ALLISON,-0.19030867830105233,,2,TD,1989
,0.003985527627140984,0.05999756,176.75,177,ALLISON1989,27.6,264.2,30,1005,14.879152,ALLISON,0.22810476034653746,,2,TD,1989
,0.004047870840435796,0.070007324,177.0,177,ALLISON1989,27.8,264.2,35,1004,14.879152,ALLISON,0.2620616228755174,,3,TS,1989
,0.0038775689670289583,0.20999146,177.25,178,ALLISON1989,28.1,264.2,35,1004,14.879152,ALLISON,0.8205946591558021,,3,TS,1989
,0.0032677353455762455,0.70999146,177.5,178,ALLISON1989,28.6,264.3,40,1003,14.879152,ALLISON,3.2922502577044743,,3,TS,1989
,0.003862989801758858,0.70999146,177.54166666666666,178,ALLISON1989,28.7,264.3,40,1002,14.879152,ALLISON,2.784941997176668,L,3,TS,1989
,0.007250597336995811,0.019989014,190.75,191,BARRY1989,12.8,322.2,25,1015,38.598335,BARRY,0.10836637776924793,,2,TD,1989
,0.007199620341407052,0.13998413,191.0,191,BARRY1989,13.0,320.1,25,1015,37.821777,BARRY,0.7488926159929756,,2,TD,1989
,0.006311593587810978,-0.42999268,191.25,192,BARRY1989,13.9,317.9,25,1014,44.067455,BARRY,-3.0573728840263787,,2,TD,1989
,0.0060838862101927835,-0.35998535,191.5,192,BARRY1989,15.0,315.4,30,1013,50.597874,BARRY,-3.048908688141969,,2,TD,1989
,0.007511712985391859,0.32000732,191.75,192,BARRY1989,16.3,313.1,30,1013,51.110657,BARRY,2.2173834370710304,,2,TD,1989
,0.008120936078557559,-0.070007324,192.0,192,BARRY1989,17.7,311.8,35,1012,46.803883,BARRY,-0.4108919878557758,,3,TS,1989
,0.009357173724664554,0.11999512,192.25,193,BARRY1989,18.8,310.8,40,1011,40.42172,BARRY,0.5278883297069741,,3,TS,1989
,0.008987141461604852,-1.0200195,192.5,193,BARRY1989,19.8,309.6,40,1010,43.20132,BARRY,-4.993353794214773,,3,TS,1989
,0.008193573639051304,-0.05999756,192.75,193,BARRY1989,20.7,308.2,40,1007,36.432148,BARRY,-0.27167732950306667,,3,TS,1989
,0.007912897885812762,0.58999634,193.0,193,BARRY1989,21.4,306.9,45,1005,32.510998,BARRY,2.468609852980512,,3,TS,1989
,0.006843903963349239,-0.25997925,193.25,194,BARRY1989,22.1,306.1,45,1005,32.510998,BARRY,-1.257689629707076,,3,TS,1989
,0.006454738197640305,-0.20999146,193.5,194,BARRY1989,22.8,305.6,45,1005,32.510998,BARRY,-1.0771140580430645,,3,TS,1989
,0.006880449866639096,0.3000183,193.75,194,BARRY1989,23.5,305.1,40,1008,30.137936,BARRY,1.3382980109343625,,3,TS,1989
,0.00750304473125989,0.52001953,194.0,194,BARRY1989,23.8,304.6,40,1012,26.491802,BARRY,1.8698295930262823,,3,TS,1989
,0.007330367843170871,-0.9700012,194.25,195,BARRY1989,24.0,304.0,35,1014,26.491802,BARRY,-3.569985247479067,,3,TS,1989
,0.007279390847582112,-0.6799927,194.5,195,BARRY1989,23.9,303.4,35,1016,26.491802,BARRY,-2.520165753680692,,3,TS,1989
,0.006757778029367337,-0.63998413,194.75,195,BARRY1989,23.7,302.6,30,1017,24.729605,BARRY,-2.3850136141671765,,2,TD,1989
,0.006257429417138419,-0.5699768,195.0,195,BARRY1989,23.3,301.9,30,1018,24.729605,BARRY,-2.293965087535926,,2,TD,1989
,0.00647089837095324,0.049987793,211.5,212,CHANTAL1989,22.5,270.0,20,1011,22.153677,CHANTAL,0.17428243040175648,,2,TD,1989
,0.006643619469054875,-0.25997925,211.75,212,CHANTAL1989,23.5,269.8,25,1010,22.803967,CHANTAL,-0.9087673888261504,,2,TD,1989
,0.006931437487212731,0.010009766,212.0,212,CHANTAL1989,24.4,269.5,30,1009,22.803967,CHANTAL,0.03353662832378615,,2,TD,1989
,0.006293019107489334,0.48999023,212.25,213,CHANTAL1989,25.4,269.0,35,1004,22.761251,CHANTAL,1.8048159307051923,,3,TS,1989
,0.00594519411918823,0.32000732,212.5,213,CHANTAL1989,26.2,268.3,50,995,22.761251,CHANTAL,1.2476662303134693,,3,TS,1989
,0.005984871216436562,-0.48999023,212.75,213,CHANTAL1989,27.1,267.8,55,993,19.190557,CHANTAL,-1.6000317882664834,,3,TS,1989
1.0,0.00554444828841159,0.42999268,213.0,213,CHANTAL1989,27.9,267.2,65,991,19.190557,CHANTAL,1.5156492779651691,,4,HU,1989
1.0,0.005461493112377008,-0.76000977,213.25,214,CHANTAL1989,28.7,266.5,70,987,19.518364,CHANTAL,-2.7660472808312715,,4,HU,1989
1.0,0.004586906088992787,-0.30999756,213.5,214,CHANTAL1989,29.5,265.7,70,984,16.229885,CHANTAL,-1.1170234108035648,,4,HU,1989
,0.008005581497141392,-0.3000183,212.25,213,DEAN1989,14.8,318.2,25,1010,29.079296,DEAN,-1.1098062672924383,,2,TD,1989
,0.008016953288465037,-1.9500122,212.5,213,DEAN1989,15.0,315.9,25,1009,35.100468,DEAN,-8.694593557317182,,2,TD,1989
,0.007986367091111782,-0.66000366,212.75,213,DEAN1989,15.1,314.0,30,1008,45.512356,DEAN,-3.8303177034671902,,2,TD,1989
,0.007827848348104328,-0.83999634,213.0,213,DEAN1989,15.4,312.4,30,1006,40.77944,DEAN,-4.456405191700659,,2,TD,1989
,0.0071870638947758615,-1.0799866,213.25,214,DEAN1989,15.8,310.7,35,1004,39.77531,DEAN,-6.086797222639535,,3,TS,1989
,0.006919071199975615,-0.54000854,213.5,214,DEAN1989,16.1,308.9,40,1002,38.45073,DEAN,-3.0560877474373727,,3,TS,1989
,0.006893190571445936,0.480011,213.75,214,DEAN1989,16.4,307.1,45,1000,38.45073,DEAN,2.726740944583146,,3,TS,1989
,0.0069960875104502565,-0.6000061,214.0,214,DEAN1989,16.6,305.4,50,998,33.28457,DEAN,-2.90704513661995,,3,TS,1989
,0.007001562841327295,-0.9299927,214.25,215,DEAN1989,16.9,303.6,60,996,33.33319,DEAN,-4.50889199007393,,3,TS,1989
1.0,0.007102629975263491,-1.1900024,214.5,215,DEAN1989,17.3,301.9,65,994,36.87318,DEAN,-6.291405324904375,,4,HU,1989
1.0,0.007115120742517769,-0.16000366,214.75,215,DEAN1989,17.9,300.5,70,992,40.40732,DEAN,-0.9253714155159277,,4,HU,1989
1.0,0.007259511014961927,0.17999268,215.0,215,DEAN1989,18.5,299.3,70,990,40.40732,DEAN,1.0202718315445831,,4,HU,1989
1.0,0.0071026597574113184,-0.1000061,215.25,216,DEAN1989,18.9,298.3,70,987,41.95691,DEAN,-0.6016132439416042,,4,HU,1989
1.0,0.007178426128933629,-0.019989014,215.5,216,DEAN1989,19.3,297.3,75,985,40.856644,DEAN,-0.11585991926435743,,4,HU,1989
1.0,0.007115352743618564,1.269989,215.75,216,DEAN1989,19.7,296.6,75,985,42.499374,DEAN,7.724928546872832,,4,HU,1989
1.0,0.0070375763953754375,1.1400146,216.0,216,DEAN1989,20.1,296.2,75,986,42.499374,DEAN,7.010972305649817,,4,HU,1989
1.0,0.006996539987690967,0.9500122,216.25,217,DEAN1989,20.4,296.1,75,986,42.499374,DEAN,5.876744468655995,,4,HU,1989
1.0,0.0069714436206318835,0.8300171,216.5,217,DEAN1989,20.9,296.1,75,985,42.499374,DEAN,5.152942034542484,,4,HU,1989
1.0,0.007278922658235258,0.33999634,216.75,217,DEAN1989,21.6,296.2,75,984,40.332813,DEAN,1.9185541222229905,,4,HU,1989
1.0,0.007273236627266019,0.22000122,217.0,217,DEAN1989,22.5,296.2,75,983,40.332813,DEAN,1.2424081570990126,,4,HU,1989
1.0,0.007247607262579416,-0.8699951,217.25,218,DEAN1989,23.5,296.2,75,983,33.05282,DEAN,-4.040536784402154,,4,HU,1989
1.0,0.007584441455433223,-0.38000488,217.5,218,DEAN1989,24.7,296.1,75,980,33.05282,DEAN,-1.6864849692956982,,4,HU,1989
1.0,0.007131279171910743,0.769989,217.75,218,DEAN1989,26.0,296.0,75,980,26.840939,DEAN,2.9513668396679558,,4,HU,1989
1.0,0.006103858105240546,1.6000061,218.0,218,DEAN1989,27.6,295.7,75,979,22.969063,DEAN,6.131530466290658,,4,HU,1989
1.0,0.005885722078204789,0.7200012,218.25,219,DEAN1989,29.2,295.4,80,978,21.282501,DEAN,2.6513346875144026,,4,HU,1989
1.0,0.0051008623498691,0.63998413,218.5,219,DEAN1989,30.8,295.0,80,975,20.220625,DEAN,2.5836196550667463,,4,HU,1989
2.0,0.00464104860718172,1.5,218.75,219,DEAN1989,32.4,294.9,85,971,20.834688,DEAN,6.857574782281218,,4,HU,1989
2.0,0.004198484976801739,1.9000244,219.0,219,DEAN1989,34.0,295.1,90,968,23.439375,DEAN,10.802418756869278,,4,HU,1989
2.0,0.0037658669578201145,1.1999817,219.25,220,DEAN1989,35.6,295.5,90,969,29.070312,DEAN,9.433389173796012,,4,HU,1989
2.0,0.0023940097211773113,0.020019531,219.5,220,DEAN1989,37.5,296.0,85,979,28.855001,DEAN,0.2457296150689069,,4,HU,1989
1.0,0.003168781685315777,-0.45999146,219.75,220,DEAN1989,39.4,296.6,80,972,21.580938,DEAN,-3.1903341582958293,,4,HU,1989
1.0,0.0019110836748075961,-0.75,220.0,220,DEAN1989,41.7,297.9,75,975,15.618751,DEAN,-6.242179530735465,,4,HU,1989
1.0,-0.0006998202293995674,-0.48999023,220.25,221,DEAN1989,44.1,300.3,65,978,12.374689,DEAN,8.823555747759569,,4,HU,1989
,-0.0014973297615567503,-0.019989014,220.5,221,DEAN1989,46.5,303.5,55,991,11.935313,DEAN,0.16226174198358534,,3,TS,1989
,-0.0011900097857897654,1.2299805,220.54166666666666,221,DEAN1989,46.9,304.1,55,991,11.935313,DEAN,-12.562900161665482,L,3,TS,1989
,-0.0015434076202175823,1.0100098,220.75,221,DEAN1989,48.8,306.8,45,995,11.524688,DEAN,-7.680376425499391,,3,TS,1989
,-0.0006481395049724127,-1.6500244,221.0,221,DEAN1989,50.8,311.9,40,1000,15.544687,DEAN,40.30067046926315,,5,EX,1989
,-0.0008945372181779565,-1.0899963,221.25,222,DEAN1989,51.8,318.1,35,1003,23.52343,DEAN,29.190106150265308,,5,EX,1989
,0.007296285142225523,-1.0599976,220.75,221,UNNAMED1989,15.8,339.2,25,-999,20.74669,UNNAMED,-3.069448176884637,,2,TD,1989
